,Alert,Date,Time,Lat,Long,Vehicle,Speed,Likelihood of Collision,likely_collision,not_likely_collision,Head-on collision,Rear-end collision,Side-impact collision,Pedestrian collision,Multi-vehicle collision,Hit-and-run collision,Wrong-way collision
17165,1,8/15/2022,16:51:36,12.77039,80.007491,2846,53,0.3439329503525171,0,1,0,0,0,0,0,0,0
17166,2,8/15/2022,16:51:49,12.768393,80.006489,2846,54,0.32424735076124245,0,1,0,0,0,0,0,0,0
17167,2,8/15/2022,16:52:11,12.766366,80.005513,2846,58,0.2570089652011442,0,1,0,0,0,0,0,0,0
17168,1,8/15/2022,16:52:22,12.947783,80.137382,5339,43,0.7015433051332224,1,0,0,0,0,0,0,0,0
17169,1,8/15/2022,16:52:34,12.952131,80.14071,805,32,0.779173161416973,1,0,0,0,0,0,0,0,0
17170,1,8/15/2022,16:52:51,12.953576,80.141698,805,53,0.5557956187831138,1,0,0,0,0,0,0,0,0
17171,2,8/15/2022,16:53:27,12.759256,80.003135,2846,36,0.6254996383757931,1,0,0,0,0,0,0,0,0
17172,2,8/15/2022,16:53:48,12.75752,80.002572,2846,50,0.38252693148271044,0,1,0,0,0,0,0,0,0
17173,2,8/15/2022,16:54:12,12.753556,80.00039,2846,58,0.2444404843261285,0,1,0,0,0,0,0,0,0
17174,3,8/15/2022,16:54:26,12.959894,80.144886,805,10,0.6297591369971524,1,0,0,0,0,0,0,0,0
17175,0,8/15/2022,16:54:34,12.751602,79.999102,2846,58,0.24263701589834194,0,1,0,0,0,0,0,0,0
17176,2,8/15/2022,16:54:51,12.749694,79.997727,2846,58,0.2409024401278214,0,1,0,0,0,0,0,0,0
17177,1,8/15/2022,16:54:52,12.960518,80.145205,805,21,0.7504073829555135,1,0,0,0,0,0,0,0,0
17178,2,8/15/2022,16:54:55,12.749694,79.997727,2846,58,0.2409024401278214,0,1,0,0,0,0,0,0,0
17179,1,8/15/2022,16:55:06,12.96193,80.146016,805,54,0.5476456661510077,1,0,0,0,0,0,0,0,0
17180,1,8/15/2022,16:55:33,12.956362,80.143212,5339,21,0.7504163155602087,1,0,0,0,0,0,0,0,0
17181,1,8/15/2022,16:55:35,12.956956,80.143521,5339,26,0.7763620839091526,1,0,0,0,0,0,0,0,0
17182,2,8/15/2022,16:55:53,12.96666,80.148719,805,33,0.7822273902028789,1,0,0,0,0,0,0,0,0
17183,2,8/15/2022,16:56:24,12.746278,79.995016,2846,57,0.25263521328290806,0,1,0,0,0,0,0,0,0
17184,2,8/15/2022,16:56:48,12.740023,79.989965,2846,53,0.31048289588867906,0,1,0,0,0,0,0,0,0
17185,1,8/15/2022,16:57:00,12.973508,80.153351,805,58,0.48702583192674853,0,1,0,0,0,0,0,0,0
17186,2,8/15/2022,16:57:17,12.736311,79.987187,2846,58,0.22909922803474264,0,1,0,0,0,0,0,0,0
17187,2,8/15/2022,16:57:20,12.974856,80.155345,805,56,0.5259395690301929,1,0,0,0,0,0,0,0,0
17188,1,8/15/2022,16:57:40,12.733166,79.98372,2846,55,0.2711724699815062,0,1,0,0,0,0,0,0,0
17189,2,8/15/2022,16:57:51,12.977352,80.159016,805,56,0.5284841495300718,1,0,0,0,0,0,0,0,0
17190,2,8/15/2022,16:58:07,12.731095,79.983065,2846,57,0.23885078002615714,0,1,0,0,0,0,0,0,0
17191,2,8/15/2022,16:58:13,12.731095,79.983065,2846,57,0.23885078002615714,0,1,0,0,0,0,0,0,0
17192,1,8/15/2022,16:58:19,12.731095,79.983065,2846,57,0.23885078002615714,0,1,0,0,0,0,0,0,0
17193,1,8/15/2022,16:58:37,12.96478,80.147769,5339,47,0.6649982644867926,1,0,0,0,0,0,0,0,0
17194,2,8/15/2022,16:58:53,12.981914,80.167324,805,58,0.49541426753808454,0,1,0,0,0,0,0,0,0
17195,1,8/15/2022,16:59:10,12.967682,80.149261,5339,42,0.7278340164345374,1,0,0,0,0,0,0,0,0
17196,1,8/15/2022,16:59:10,12.983134,80.169384,805,58,0.49662407881765086,0,1,0,0,0,0,0,0,0
17197,2,8/15/2022,16:59:43,12.985284,80.172944,805,42,0.7388265710084533,1,0,0,0,0,0,0,0,0
17198,1,8/15/2022,16:59:48,12.985284,80.172944,805,42,0.7388265710084533,1,0,0,0,0,0,0,0,0
17199,1,8/15/2022,17:00:12,12.974989,80.155526,5339,55,0.5444672842028402,1,0,0,0,0,0,0,0,0
17200,1,8/15/2022,17:00:43,12.977274,80.158917,5339,51,0.6160883438345683,1,0,0,0,0,0,0,0,0
17201,2,8/15/2022,17:00:46,12.989902,80.179254,805,43,0.7320742149005834,1,0,0,0,0,0,0,0,0
17202,1,8/15/2022,17:00:47,12.989902,80.179254,805,43,0.7320742149005834,1,0,0,0,0,0,0,0,0
17203,2,8/15/2022,17:00:58,12.978004,80.159995,5339,51,0.616756374572589,1,0,0,0,0,0,0,0,0
17204,1,8/15/2022,17:01:04,12.978766,80.161039,5339,48,0.6634028564125021,1,0,0,0,0,0,0,0,0
17205,1,8/15/2022,17:01:11,12.991149,80.180864,805,54,0.5780842714306833,1,0,0,0,0,0,0,0,0
17206,1,8/15/2022,17:01:35,12.724024,79.982148,2846,1,0.5461675276669351,1,0,0,1,0,0,0,0,0
17207,1,8/15/2022,17:01:38,12.980353,80.164276,5339,53,0.5851855380318244,1,0,0,0,0,0,0,0,0
17208,1,8/15/2022,17:01:41,12.980353,80.164276,5339,53,0.5851855380318244,1,0,0,0,0,0,0,0,0
17209,2,8/15/2022,17:02:00,12.981578,80.166787,5339,56,0.5324777215765484,1,0,0,0,0,0,0,0,0
17210,1,8/15/2022,17:02:02,12.982335,80.168058,5339,59,0.47686868646458086,0,1,0,0,0,0,0,0,0
17211,1,8/15/2022,17:02:03,12.993626,80.184733,805,16,0.7017208363575129,1,0,0,1,0,0,0,0,0
17212,1,8/15/2022,17:02:03,12.993626,80.184733,805,16,0.7017208363575129,1,0,0,1,0,0,0,0,0
17213,1,8/15/2022,17:02:03,12.993626,80.184733,805,16,0.7017208363575129,1,0,0,1,0,0,0,0,0
17214,2,8/15/2022,17:02:17,12.719932,79.981164,2846,54,0.2728082785058722,0,1,0,0,0,0,0,0,0
17215,1,8/15/2022,17:02:23,12.993978,80.18535,805,24,0.7703552425878513,1,0,0,0,0,0,0,0,0
17216,1,8/15/2022,17:03:16,12.995697,80.188663,805,11,0.6373903062813262,1,0,0,1,0,0,0,0,0
17217,1,8/15/2022,17:03:24,12.986682,80.174996,5339,34,0.7862415948343051,1,0,0,0,0,0,0,0,0
17218,1,8/15/2022,17:03:29,12.986682,80.174996,5339,34,0.7862415948343051,1,0,0,0,0,0,0,0,0
17219,1,8/15/2022,17:03:39,12.987251,80.175806,5339,42,0.7399944689397994,1,0,0,0,0,0,0,0,0
17220,1,8/15/2022,17:03:58,12.99805,80.191645,805,50,0.649862960745676,1,0,0,0,0,0,0,0,0
17221,1,8/15/2022,17:04:11,12.99928,80.193141,805,40,0.7628316609374667,1,0,0,0,0,0,0,0,0
17222,1,8/15/2022,17:04:21,12.989901,80.179322,5339,34,0.7872553582190714,1,0,0,0,0,0,0,0,0
17223,1,8/15/2022,17:04:35,12.990492,80.180099,5339,40,0.7584238070866921,1,0,0,0,0,0,0,0,0
17224,1,8/15/2022,17:04:55,12.708538,79.977172,2846,42,0.4707340563971559,0,1,0,0,0,0,0,0,0
17225,1,8/15/2022,17:05:05,13.0012,80.195517,805,21,0.7497182184186544,1,0,0,0,0,0,0,0,0
17226,1,8/15/2022,17:05:11,13.0012,80.195517,805,21,0.7497182184186544,1,0,0,0,0,0,0,0,0
17227,1,8/15/2022,17:05:13,13.0012,80.195517,805,21,0.7497182184186544,1,0,0,0,0,0,0,0,0
17228,1,8/15/2022,17:05:14,12.993468,80.184452,5339,44,0.7240557424096117,1,0,0,0,0,0,0,0,0
17229,1,8/15/2022,17:05:15,12.993468,80.184452,5339,44,0.7240557424096117,1,0,0,0,0,0,0,0,0
17230,1,8/15/2022,17:05:30,13.001919,80.19644,805,39,0.7707312040292374,1,0,0,0,0,0,0,0,0
17231,1,8/15/2022,17:05:35,13.001972,80.198292,805,46,0.7070650146926333,1,0,0,0,0,0,0,0,0
17232,1,8/15/2022,17:05:54,13.002036,80.200023,805,40,0.7639252569079288,1,0,0,0,0,0,0,0,0
17233,1,8/15/2022,17:06:01,12.995373,80.18812,5339,51,0.6320071797614961,1,0,0,0,0,0,0,0,0
17234,1,8/15/2022,17:06:16,12.99602,80.189194,5339,39,0.7678919080862728,1,0,0,0,0,0,0,0,0
17235,0,8/15/2022,17:06:19,12.9971,80.190447,5339,41,0.7541254285610587,1,0,0,0,0,0,0,0,0
17236,1,8/15/2022,17:06:29,13.005147,80.201424,805,45,0.7209671806664418,1,0,0,0,0,0,0,0,0
17237,1,8/15/2022,17:06:31,12.9971,80.190447,5339,41,0.7541254285610587,1,0,0,0,0,0,0,0,0
17238,3,8/15/2022,17:06:57,12.699699,79.968765,2846,1,0.5514583625856453,1,0,0,0,0,0,0,0,0
17239,1,8/15/2022,17:07:07,12.999996,80.19407,5339,39,0.76981325591965,1,0,0,0,0,0,0,0,0
17240,3,8/15/2022,17:07:10,12.699699,79.968765,2846,1,0.5514583625856453,1,0,0,0,0,0,0,0,0
17241,2,8/15/2022,17:07:15,13.00816,80.202778,805,37,0.7838659514340713,1,0,0,0,0,0,0,0,0
17242,1,8/15/2022,17:07:32,13.007625,80.204149,805,55,0.5767508270934772,1,0,0,0,0,0,0,0,0
17243,1,8/15/2022,17:08:04,13.001298,80.195611,5339,16,0.7008566542393779,1,0,0,1,0,0,0,0,0
17244,1,8/15/2022,17:08:28,13.008296,80.209751,805,41,0.7597351667075111,1,0,0,0,0,0,0,0,0
17245,1,8/15/2022,17:08:35,12.697236,79.972871,2846,14,0.6920305014222085,1,0,0,1,0,0,0,0,0
17246,1,8/15/2022,17:08:39,13.001804,80.199254,5339,52,0.6214908178430593,1,0,0,0,0,0,0,0,0
17247,1,8/15/2022,17:09:09,13.010137,80.214724,805,28,0.7889213455507365,1,0,0,0,0,0,0,0,0
17248,1,8/15/2022,17:09:11,13.010137,80.214724,805,28,0.7889213455507365,1,0,0,0,0,0,0,0,0
17249,1,8/15/2022,17:09:43,13.011072,80.217482,805,35,0.7909253628969382,1,0,0,0,0,0,0,0,0
17250,1,8/15/2022,17:09:53,13.011657,80.219066,805,43,0.7443198519826197,1,0,0,0,0,0,0,0,0
17251,1,8/15/2022,17:10:21,13.012248,80.220804,805,33,0.7945785623654741,1,0,0,0,0,0,0,0,0
17252,1,8/15/2022,17:11:08,13.009265,80.21247,5339,44,0.7335805337253251,1,0,0,0,0,0,0,0,0
17253,1,8/15/2022,17:11:28,13.009822,80.213936,5339,39,0.7737805096414481,1,0,0,0,0,0,0,0,0
17254,1,8/15/2022,17:11:58,13.014938,80.225929,805,33,0.7951866067379993,1,0,0,0,0,0,0,0,0
17255,1,8/15/2022,17:12:02,13.010726,80.216731,5339,34,0.792964568608523,1,0,0,0,0,0,0,0,0
17256,1,8/15/2022,17:12:08,13.013544,80.22651,805,34,0.7934552283666294,1,0,0,0,0,0,0,0,0
17257,1,8/15/2022,17:12:19,13.011316,80.218119,5339,40,0.7680106309918693,1,0,0,0,0,0,0,0,0
17258,0,8/15/2022,17:12:24,13.011316,80.218119,5339,40,0.7680106309918693,1,0,0,0,0,0,0,0,0
17259,1,8/15/2022,17:12:52,13.012257,80.220773,5339,30,0.7936488312160698,1,0,0,0,0,0,0,0,0
17260,2,8/15/2022,17:13:05,13.009157,80.228551,805,38,0.7777497961446284,1,0,0,0,0,0,0,0,0
17261,1,8/15/2022,17:13:05,13.013,80.222166,5339,38,0.7802634324863738,1,0,0,0,0,0,0,0,0
17262,1,8/15/2022,17:13:13,13.008768,80.2306,805,54,0.590661580154384,1,0,0,0,0,0,0,0,0
17263,1,8/15/2022,17:13:43,13.01489,80.224338,5339,25,0.7766732190547565,1,0,0,0,0,0,0,0,0
17264,1,8/15/2022,17:13:44,13.01489,80.224338,5339,25,0.7766732190547565,1,0,0,0,0,0,0,0,0
17265,1,8/15/2022,17:14:18,13.007866,80.235284,805,27,0.7849491035991978,1,0,0,0,0,0,0,0,0
17266,1,8/15/2022,17:14:20,13.018085,80.224726,5339,40,0.7715017317413034,1,0,0,0,0,0,0,0,0
17267,1,8/15/2022,17:15:22,13.020084,80.224798,5339,25,0.7769140547544254,1,0,0,0,0,0,0,0,0
17268,1,8/15/2022,17:15:28,13.007016,80.239554,805,24,0.7706730615622729,1,0,0,0,0,0,0,0,0
17269,1,8/15/2022,17:15:55,13.021881,80.226118,5339,27,0.7866132349846198,1,0,0,0,0,0,0,0,0
17270,1,8/15/2022,17:16:06,13.006695,80.242892,805,30,0.7917766672258727,1,0,0,0,0,0,0,0,0
17271,1,8/15/2022,17:16:07,13.006695,80.242892,805,30,0.7917766672258727,1,0,0,0,0,0,0,0,0
17272,1,8/15/2022,17:16:09,13.022986,80.227062,5339,41,0.7675541047984673,1,0,0,0,0,0,0,0,0
17273,1,8/15/2022,17:16:12,13.006695,80.242892,805,30,0.7917766672258727,1,0,0,0,0,0,0,0,0
17274,1,8/15/2022,17:16:14,13.006695,80.242892,805,30,0.7917766672258727,1,0,0,0,0,0,0,0,0
17275,1,8/15/2022,17:16:14,13.006695,80.242892,805,30,0.7917766672258727,1,0,0,0,0,0,0,0,0
17276,1,8/15/2022,17:17:22,13.02417,80.228293,5339,5,0.5381778458635204,1,0,0,1,0,0,0,0,0
17277,1,8/15/2022,17:17:35,13.024751,80.229068,5339,32,0.7980755553103306,1,0,0,0,0,0,0,0,0
17278,1,8/15/2022,17:18:21,13.00678,80.248284,805,31,0.7923865749409079,1,0,0,0,0,0,0,0,0
17279,1,8/15/2022,17:18:27,13.00678,80.248284,805,31,0.7923865749409079,1,0,0,0,0,0,0,0,0
17280,1,8/15/2022,17:18:28,13.026029,80.231324,5339,24,0.7711207186547527,1,0,0,0,0,0,0,0,0
17281,0,8/15/2022,17:18:42,13.026446,80.23271,5339,37,0.790278727129776,1,0,0,0,0,0,0,0,0
17282,1,8/15/2022,17:19:30,13.006862,80.25143,805,16,0.7014543697934688,1,0,0,1,0,0,0,0,0
17283,1,8/15/2022,17:19:53,13.006606,80.254622,805,48,0.6776815103540735,1,0,0,0,0,0,0,0,0
17284,1,8/15/2022,17:21:33,13.031061,80.239599,5339,30,0.7967687273202557,1,0,0,0,0,0,0,0,0
17285,1,8/15/2022,17:23:23,13.009325,80.259029,805,29,0.7902634355830979,1,0,0,0,0,0,0,0,0
17286,2,8/15/2022,17:23:34,13.009325,80.259029,805,29,0.7902634355830979,1,0,0,0,0,0,0,0,0
17287,2,8/15/2022,17:23:56,13.013416,80.25914,805,58,0.518821501028287,1,0,0,0,0,0,0,0,0
17288,1,8/15/2022,17:24:35,13.016252,80.259607,805,31,0.7943691422328941,1,0,0,0,0,0,0,0,0
17289,1,8/15/2022,17:24:35,13.016252,80.259607,805,31,0.7943691422328941,1,0,0,0,0,0,0,0,0
17290,1,8/15/2022,17:24:37,13.016252,80.259607,805,31,0.7943691422328941,1,0,0,0,0,0,0,0,0
17291,1,8/15/2022,17:29:01,13.042022,80.247382,5339,19,0.7289554839307,1,0,0,1,0,0,0,0,0
17292,1,8/15/2022,17:29:05,13.042022,80.247382,5339,19,0.7289554839307,1,0,0,1,0,0,0,0,0
17293,1,8/15/2022,17:30:00,13.044657,80.247902,5339,1,0.465124971195287,0,1,0,1,0,0,0,0,0
17294,1,8/15/2022,17:30:15,13.045336,80.248036,5339,26,0.7833473888719413,1,0,0,0,0,0,0,0,0
17295,1,8/15/2022,17:30:17,13.045336,80.248036,5339,26,0.7833473888719413,1,0,0,0,0,0,0,0,0
17296,1,8/15/2022,17:30:37,13.046572,80.248285,5339,29,0.7963272182909451,1,0,0,0,0,0,0,0,0
17297,2,8/15/2022,17:30:38,12.61541,79.925852,2846,58,0.1372102613842594,0,1,0,0,0,0,0,0,0
17298,2,8/15/2022,17:31:21,12.611474,79.9236,2846,57,0.14455538688709807,0,1,0,0,0,0,0,0,0
17299,0,8/15/2022,17:31:29,13.050184,80.249835,5339,38,0.7960364255242331,1,0,0,0,0,0,0,0,0
17300,3,8/15/2022,17:32:37,13.029781,80.266591,805,24,0.7711881717605925,1,0,0,0,0,0,0,0,0
17301,3,8/15/2022,17:32:41,13.029781,80.266591,805,24,0.7711881717605925,1,0,0,0,0,0,0,0,0
17302,1,8/15/2022,17:32:46,13.05487,80.25435,5339,18,0.7168511330856153,1,0,0,1,0,0,0,0,0
17303,1,8/15/2022,17:32:54,13.05487,80.25435,5339,18,0.7168511330856153,1,0,0,1,0,0,0,0,0
17304,3,8/15/2022,17:33:16,13.032305,80.267295,805,27,0.7871038262767258,1,0,0,0,0,0,0,0,0
17305,2,8/15/2022,17:33:40,12.593282,79.919268,2846,58,0.12372949775727729,0,1,0,0,0,0,0,0,0
17306,3,8/15/2022,17:34:29,13.057462,80.25772,5339,15,0.6806898674771173,1,0,0,0,0,0,0,0,0
17307,2,8/15/2022,17:34:45,12.582031,79.919081,2846,58,0.11703775282472065,0,1,0,0,0,0,0,0,0
17308,2,8/15/2022,17:35:06,12.579813,79.918323,2846,58,0.11581863521715284,0,1,0,0,0,0,0,0,0
17309,2,8/15/2022,17:36:01,12.57749,79.917439,2846,57,0.12304853602113797,0,1,0,0,0,0,0,0,0
17310,3,8/15/2022,17:37:01,13.053827,80.26473,5339,47,0.7323900052435447,1,0,0,0,0,0,0,0,0
17311,3,8/15/2022,17:37:08,13.053683,80.266467,5339,22,0.7559187162681732,1,0,0,0,0,0,0,0,0
17312,3,8/15/2022,17:37:26,13.039231,80.267674,805,15,0.6845191960134157,1,0,0,0,0,0,0,0,0
17313,3,8/15/2022,17:37:38,13.053589,80.267408,5339,22,0.7559355046550926,1,0,0,0,0,0,0,0,0
17314,3,8/15/2022,17:38:09,13.053466,80.268853,5339,1,0.46340010998102626,0,1,0,0,0,0,0,0,0
17315,3,8/15/2022,17:38:35,13.05337,80.269573,5339,13,0.6553023854403093,1,0,0,0,0,0,0,0,0
17316,3,8/15/2022,17:39:14,13.053312,80.27072,5339,20,0.7380561202469113,1,0,0,0,0,0,0,0,0
17317,1,8/15/2022,17:40:17,12.537808,79.903669,2846,58,0.09474470605356738,0,1,0,0,0,0,0,0,0
17318,1,8/15/2022,17:40:27,12.536564,79.902892,2846,59,0.08748570761061625,0,1,0,0,0,0,0,0,0
17319,2,8/15/2022,17:40:39,12.535385,79.902161,2846,52,0.14392807185163906,0,1,0,0,0,0,0,0,0
17320,3,8/15/2022,17:40:41,13.052956,80.272789,5339,14,0.6690627318259094,1,0,0,0,0,0,0,0,0
17321,3,8/15/2022,17:41:21,13.050425,80.264097,805,29,0.7965432814496144,1,0,0,0,0,0,0,0,0
17322,0,8/15/2022,17:41:48,12.528935,79.899008,2846,53,0.1303989098837443,0,1,0,0,0,0,0,0,0
17323,3,8/15/2022,17:41:54,13.05521,80.27382,5339,11,0.6263869618296984,1,0,0,0,0,0,0,0,0
17324,3,8/15/2022,17:42:08,13.055701,80.273855,5339,26,0.7836599887079713,1,0,0,0,0,0,0,0,0
17325,3,8/15/2022,17:42:44,13.05694,80.27396,5339,24,0.7711520444113166,1,0,0,0,0,0,0,0,0
17326,3,8/15/2022,17:42:50,13.05694,80.27396,5339,24,0.7711520444113166,1,0,0,0,0,0,0,0,0
17327,2,8/15/2022,17:43:08,12.520454,79.894051,2846,56,0.10117721183691429,0,1,0,0,0,0,0,0,0
17328,1,8/15/2022,17:43:53,13.057534,80.264946,805,35,0.8047938626118732,1,0,0,0,0,0,0,0,0
17329,3,8/15/2022,17:44:10,13.059076,80.274206,5339,18,0.7167339178001354,1,0,0,0,0,0,0,0,0
17330,3,8/15/2022,17:44:20,13.05966,80.274274,5339,17,0.7053011022590472,1,0,0,0,0,0,0,0,0
17331,3,8/15/2022,17:44:28,12.513857,79.887668,2846,33,0.40032489338267246,0,1,0,0,0,0,0,0,0
17332,3,8/15/2022,17:44:53,13.060808,80.274369,5339,8,0.5785940109117075,1,0,0,0,0,0,0,0,0
17333,3,8/15/2022,17:45:13,13.06156,80.274344,5339,31,0.8032919645925578,1,0,0,0,0,0,0,0,0
17334,3,8/15/2022,17:45:18,13.060958,80.265142,805,1,0.46081848208170945,0,1,0,0,0,0,0,0,0
17335,3,8/15/2022,17:45:57,13.063925,80.274047,5339,13,0.6530702151188551,1,0,0,0,0,0,0,0,0
17336,3,8/15/2022,17:46:01,12.509797,79.884895,2846,19,0.6019492416834752,1,0,0,0,0,0,0,0,0
17337,3,8/15/2022,17:46:03,13.062117,80.266293,805,1,0.4605079133499748,0,1,0,0,0,0,0,0,0
17338,3,8/15/2022,17:46:20,13.064363,80.274006,5339,1,0.4601894444880413,0,1,0,0,0,0,0,0,0
17339,3,8/15/2022,17:46:48,12.509328,79.884838,2846,15,0.6296461668990099,1,0,0,0,0,0,0,0,0
17340,3,8/15/2022,17:46:49,12.509149,79.884825,2846,4,0.6078940879021594,1,0,0,0,0,0,0,0,0
17341,1,8/15/2022,17:47:42,12.508026,79.88186,2846,42,0.24625986862986052,0,1,0,0,0,0,0,0,0
17342,1,8/15/2022,17:47:58,13.068173,80.271732,5339,1,0.4588543151044667,0,1,0,1,0,0,0,0,0
17343,1,8/15/2022,17:48:16,13.067075,80.270237,5339,30,0.8016707162235287,1,0,0,0,0,0,0,0,0
17344,1,8/15/2022,17:48:17,13.067986,80.271253,5339,26,0.784003214628987,1,0,0,0,0,0,0,0,0
17345,1,8/15/2022,17:48:17,13.067075,80.270237,5339,30,0.8016707162235287,1,0,0,0,0,0,0,0,0
17346,1,8/15/2022,17:48:17,13.067986,80.271253,5339,26,0.784003214628987,1,0,0,0,0,0,0,0,0
17347,1,8/15/2022,17:48:17,13.067075,80.270237,5339,30,0.8016707162235287,1,0,0,0,0,0,0,0,0
17348,1,8/15/2022,17:48:17,13.067075,80.270237,5339,30,0.8016707162235287,1,0,0,0,0,0,0,0,0
17349,1,8/15/2022,17:49:00,13.066684,80.268422,5339,10,0.6080883270702592,1,0,0,1,0,0,0,0,0
17350,2,8/15/2022,17:49:07,12.502279,79.8772,2846,58,0.08053615777017271,0,1,0,0,0,0,0,0,0
17351,3,8/15/2022,17:50:20,13.070181,80.265956,805,13,0.6513128086452081,1,0,0,0,0,0,0,0,0
17352,3,8/15/2022,17:50:36,13.069701,80.266537,5339,22,0.7548296270491077,1,0,0,0,0,0,0,0,0
17353,3,8/15/2022,17:50:45,13.071019,80.265137,805,18,0.7147039428000601,1,0,0,0,0,0,0,0,0
17354,3,8/15/2022,17:51:17,13.071122,80.26505,5339,1,0.4575652904481164,0,1,0,0,0,0,0,0,0
17355,1,8/15/2022,17:55:45,13.068188,80.252602,805,26,0.7840146613976581,1,0,0,0,0,0,0,0,0
17356,2,8/16/2022,6:27:58,12.886682,80.083122,3143,54,0.46119147278764566,0,1,0,0,0,0,0,0,0
17357,1,8/16/2022,6:29:58,12.901522,80.092487,3143,56,0.44126769560030066,0,1,0,0,0,0,0,0,0
17358,1,8/16/2022,6:30:09,12.902627,80.093302,3143,47,0.6048704977298028,1,0,0,0,0,0,0,0,0
17359,1,8/16/2022,6:30:23,12.904302,80.094578,3143,36,0.7392685337073276,1,0,0,0,0,0,0,0,0
17360,0,8/16/2022,6:30:33,12.905003,80.095072,3143,36,0.7396897522532055,1,0,0,0,0,0,0,0,0
17361,2,8/16/2022,6:30:59,12.906641,80.096288,3143,38,0.7242994564962548,1,0,0,0,0,0,0,0,0
17362,2,8/16/2022,6:31:08,12.907532,80.096973,3143,52,0.5232515820037612,1,0,0,0,0,0,0,0,0
17363,2,8/16/2022,6:32:22,12.913276,80.10152,3143,56,0.4550729196827677,0,1,0,0,0,0,0,0,0
17364,2,8/16/2022,6:32:53,12.915781,80.104459,3143,57,0.43889368365531517,0,1,0,0,0,0,0,0,0
17365,2,8/16/2022,6:34:43,12.922495,80.113591,3143,58,0.4270698928060164,0,1,0,0,0,0,0,0,0
17366,1,8/16/2022,6:40:04,12.929023,80.120089,3143,42,0.6985583556064985,1,0,0,0,0,0,0,0,0
17367,1,8/16/2022,6:40:59,12.930085,80.121138,3143,19,0.735583469448069,1,0,0,1,0,0,0,0,0
17368,1,8/16/2022,6:41:04,12.930491,80.121567,3143,34,0.7643061306716187,1,0,0,0,0,0,0,0,0
17369,1,8/16/2022,6:42:13,12.932401,80.123514,3143,28,0.7760096406813408,1,0,0,0,0,0,0,0,0
17370,1,8/16/2022,6:42:21,12.933059,80.124133,3143,39,0.7321608864889753,1,0,0,0,0,0,0,0,0
17371,1,8/16/2022,6:42:24,12.933059,80.124133,3143,39,0.7321608864889753,1,0,0,0,0,0,0,0,0
17372,1,8/16/2022,6:43:28,12.937708,80.128388,3143,48,0.6235421432280146,1,0,0,0,0,0,0,0,0
17373,2,8/16/2022,6:43:59,12.940837,80.131346,3143,58,0.4478728074542062,0,1,0,0,0,0,0,0,0
17374,1,8/16/2022,6:44:02,12.941869,80.132404,3143,58,0.44903476333329184,0,1,0,0,0,0,0,0,0
17375,1,8/16/2022,6:44:11,12.942822,80.133388,3143,51,0.5790742409590839,1,0,0,0,0,0,0,0,0
17376,2,8/16/2022,6:44:50,12.946057,80.136116,3143,58,0.45386965693848935,0,1,0,0,0,0,0,0,0
17377,2,8/16/2022,6:45:07,12.94843,80.137848,3143,58,0.45668552553945324,0,1,0,0,0,0,0,0,0
17378,2,8/16/2022,6:45:10,12.94843,80.137848,3143,58,0.45668552553945324,0,1,0,0,0,0,0,0,0
17379,1,8/16/2022,6:45:18,12.949585,80.138756,3143,57,0.4770129821053012,0,1,0,0,0,0,0,0,0
17380,1,8/16/2022,6:46:07,12.954128,80.142005,3143,50,0.6081071065321432,1,0,0,0,0,0,0,0,0
17381,1,8/16/2022,6:47:04,12.957849,80.143837,3143,31,0.7824572878044361,1,0,0,0,0,0,0,0,0
17382,2,8/16/2022,6:48:44,12.958953,80.150107,3143,48,0.6437831881676114,1,0,0,0,0,0,0,0,0
17383,1,8/16/2022,6:49:42,12.954739,80.157982,3143,52,0.57189114267251,1,0,0,0,0,0,0,0,0
17384,1,8/16/2022,6:50:22,12.953607,80.163419,3143,58,0.4584430628789862,0,1,0,0,0,0,0,0,0
17385,1,8/16/2022,6:51:13,12.443244,79.837267,2846,44,0.16796643306977987,0,1,0,0,0,0,0,0,0
17386,2,8/16/2022,6:54:03,12.949182,80.186146,3143,52,0.5595353228613333,1,0,0,0,0,0,0,0,0
17387,2,8/16/2022,6:54:05,12.949182,80.186146,3143,52,0.5595353228613333,1,0,0,0,0,0,0,0,0
17388,2,8/16/2022,6:54:40,12.948657,80.191988,3143,55,0.5027926831137589,1,0,0,0,0,0,0,0,0
17389,2,8/16/2022,6:55:11,12.94858,80.19675,3143,56,0.4829323039262033,0,1,0,0,0,0,0,0,0
17390,2,8/16/2022,6:55:41,12.948633,80.199782,3143,52,0.5562273503015746,1,0,0,0,0,0,0,0,0
17391,2,8/16/2022,6:56:17,12.948787,80.206004,3143,55,0.5001683314146309,1,0,0,0,0,0,0,0,0
17392,1,8/16/2022,6:59:38,12.499728,79.874951,2846,51,0.13245789157245005,0,1,0,0,0,0,0,0,0
17393,1,8/16/2022,7:01:42,12.9728,80.219599,3143,48,0.6475120543769382,1,0,0,0,0,0,0,0,0
17394,2,8/16/2022,7:02:09,12.514466,79.884921,2846,34,0.3841103128540455,0,1,0,0,0,0,0,0,0
17395,2,8/16/2022,7:02:26,12.514466,79.884921,2846,34,0.3841103128540455,0,1,0,0,0,0,0,0,0
17396,2,8/16/2022,7:03:30,12.51595,79.88854,2846,40,0.2841686755679835,0,1,0,0,0,0,0,0,0
